external_ref,status,source,ref,date_time,state,cvv_provided,amount,country,currency,CAD_Rate,EUR_Rate,MXN_Rate,USD_Rate,SGD_Rate,AUD_Rate ,GBP_Rate
r71Gcc9mueDJXx6LRZm8p,TRUE,GLOBALPAY,evt_1E9Bjrdom4IH_FY7AGpN4XU,2019-04-15T04:48:00.000Z,ACCEPTED,FALSE,89948.67,UK,GBP,1.362306819,0.8122142,25.06416808,1,1.462629208,1.605062521,0.719393335
lIp5xBQFeU2an6OJvOEoP,TRUE,GLOBALPAY,evt_1ERKEnQVChg2bTYVxrVXtCD,2019-04-15T09:36:00.000Z,ACCEPTED,FALSE,90474.05,UK,GBP,1.362306819,0.8122142,25.06416808,1,1.462629208,1.605062521,0.719393335
KUbyWa7-9XpcJb0jxjl9G,TRUE,GLOBALPAY,evt_1Em6jBfGPGnOazF3jI-lpRx,2019-04-15T14:24:00.000Z,ACCEPTED,FALSE,90420.76,UK,GBP,1.362306819,0.8122142,25.06416808,1,1.462629208,1.605062521,0.719393335
tvPLaZHwhPuWzeTTX0Ok1,TRUE,GLOBALPAY,evt_1EnOMQzw7zWFdkK1trA6Tpo,2019-04-15T19:12:00.000Z,ACCEPTED,FALSE,90169.98,UK,GBP,1.362306819,0.8122142,25.06416808,1,1.462629208,1.605062521,0.719393335
lbd2I0hbFCT8VvveBPhpA,TRUE,GLOBALPAY,evt_1EQuOgUBvTRgBAEQUbi4Bd-,2019-04-15T00:00:00.000Z,ACCEPTED,FALSE,98042.19,FR,EUR,1.360129648,0.809671734,25.06429639,1,1.465922639,1.606773174,0.720345421
JbhA6NUANObpSBk4u0nAU,TRUE,GLOBALPAY,evt_1Evp2PNnl9mGGJEgaO2NZ88,2019-04-15T04:48:00.000Z,ACCEPTED,FALSE,98386.85,FR,EUR,1.360129648,0.809671734,25.06429639,1,1.465922639,1.606773174,0.720345421
Xo5gQXoeVU3YzcFKIWYDm,TRUE,GLOBALPAY,evt_1EzbMYUWuEH6TqADI54hvEY,2019-04-15T09:36:00.000Z,ACCEPTED,FALSE,98462.77,FR,EUR,1.360129648,0.809671734,25.06429639,1,1.465922639,1.606773174,0.720345421
30DoMcLBIYdDaDmHAjlRQ,TRUE,GLOBALPAY,evt_1EZ00mtvOEdwNcbps1-aV7i,2019-04-15T14:24:00.000Z,ACCEPTED,FALSE,98700.49,FR,EUR,1.360129648,0.809671734,25.06429639,1,1.465922639,1.606773174,0.720345421
GJOPhjtx06FR6yEYYDdrN,TRUE,GLOBALPAY,evt_1EUqfti60jP-SbrgOF2YnZ7,2019-04-15T19:12:00.000Z,ACCEPTED,FALSE,99084.12,FR,EUR,1.360129648,0.809671734,25.06429639,1,1.465922639,1.606773174,0.720345421
Btsw_GHPhiivCB9mk59-8,TRUE,GLOBALPAY,evt_1E2C97MvRpFk0YKn0TAkU3k,2019-04-15T00:00:00.000Z,ACCEPTED,FALSE,102062.14,CA,CAD,1.362348928,0.804802633,25.06551892,1,1.470414409,1.602421869,0.718554478
U2INzO_ggDrPxm86kHz6l,TRUE,GLOBALPAY,evt_1EFBoDRRznVWLmTrBBFFSfQ,2019-04-15T04:48:00.000Z,ACCEPTED,FALSE,102735.99,CA,CAD,1.362348928,0.804802633,25.06551892,1,1.470414409,1.602421869,0.718554478
xi7mUMnPh0B08TLaT8T2Y,TRUE,GLOBALPAY,evt_1ES0mSnup84lEbGptmjSl5h,2019-04-15T09:36:00.000Z,ACCEPTED,FALSE,102989.19,CA,CAD,1.362348928,0.804802633,25.06551892,1,1.470414409,1.602421869,0.718554478
LfOAW7XjuqXD7UwPcbFYc,TRUE,GLOBALPAY,evt_1ElR1LYtv_BtKYEIEO0wB-N,2019-04-15T14:24:00.000Z,ACCEPTED,FALSE,103557.89,CA,CAD,1.362348928,0.804802633,25.06551892,1,1.470414409,1.602421869,0.718554478
dNYxy2Y5lX9g8JiqcXZCC,TRUE,GLOBALPAY,evt_1ETJNJHpy5VWOUggYEebbAV,2019-04-15T19:12:00.000Z,ACCEPTED,FALSE,103967.03,CA,CAD,1.362348928,0.804802633,25.06551892,1,1.470414409,1.602421869,0.718554478
GJ7tOvZToIkrvXXrt1EFs,TRUE,GLOBALPAY,evt_1EZthT34xRwNlAB4e2Z6a-j,2019-04-15T00:00:00.000Z,ACCEPTED,FALSE,108652.04,AE,USD,1.365868227,0.806104037,25.06519801,1,1.469778499,1.597443149,0.717344199
0kVI8_OZCcn1NxjjIO8pz,TRUE,GLOBALPAY,evt_1EzKGgy-ULMVjOLfX8J1uOx,2019-04-15T04:48:00.000Z,ACCEPTED,FALSE,108541.58,AE,USD,1.365868227,0.806104037,25.06519801,1,1.469778499,1.597443149,0.717344199
waWp-UFHFBzf1TZyiOf4G,TRUE,GLOBALPAY,evt_1EztSbxfhs4hxIwD8VTOM6q,2019-04-15T09:36:00.000Z,DECLINED,FALSE,109219.79,AE,USD,1.365868227,0.806104037,25.06519801,1,1.469778499,1.597443149,0.717344199
VLkcFEOtKHmEsldOFYTSb,TRUE,GLOBALPAY,evt_1E8jL1dT1KMOfqvK1f1Lxo-,2019-04-15T14:24:00.000Z,ACCEPTED,FALSE,109654.39,AE,USD,1.365868227,0.806104037,25.06519801,1,1.469778499,1.597443149,0.717344199
T3ZeU16f5AMII6SNIyWdL,TRUE,GLOBALPAY,evt_1EOIBODDeb8JLdwN0PtsCac,2019-04-15T19:12:00.000Z,DECLINED,FALSE,109876.99,AE,USD,1.365868227,0.806104037,25.06519801,1,1.469778499,1.597443149,0.717344199
C2392MnLnjtR5RLN-YQo0,TRUE,GLOBALPAY,evt_1EnjuubNyBF26OetaTG6-hq,2019-04-16T00:00:00.000Z,DECLINED,FALSE,95308.97,US,USD,1.364998162,0.806152466,25.06288415,1,1.470496704,1.596089477,0.716409599
2hRjVKZbzhodI6K3kxULt,TRUE,GLOBALPAY,evt_1E-d31EYEPM89xKd0IEAYfW,2019-04-16T04:48:00.000Z,ACCEPTED,FALSE,95762.38,US,USD,1.364998162,0.806152466,25.06288415,1,1.470496704,1.596089477,0.716409599
0VdwGKj6VN0BjHOoJrsgj,TRUE,GLOBALPAY,evt_1E3vkIvMzgFEOJf1rsj1Shh,2019-04-16T09:36:00.000Z,ACCEPTED,FALSE,95468.84,US,USD,1.364998162,0.806152466,25.06288415,1,1.470496704,1.596089477,0.716409599
YfCW0rHVlNIK7okLYxkfe,TRUE,GLOBALPAY,evt_1EykrUk2c2K6Oo8cAvm9tQ_,2019-04-16T14:24:00.000Z,ACCEPTED,FALSE,95571.84,US,USD,1.364998162,0.806152466,25.06288415,1,1.470496704,1.596089477,0.716409599
lelYWNERLrP1iE_FPB5Yj,TRUE,GLOBALPAY,evt_1EblR5P7hboRwVi5hRA3BQC,2019-04-16T19:12:00.000Z,DECLINED,FALSE,95624.12,US,USD,1.364998162,0.806152466,25.06288415,1,1.470496704,1.596089477,0.716409599
LBsIxmwNt2KeQ1dTDetfu,TRUE,GLOBALPAY,evt_1E-m4kzghIcIaAKsKsOJh7X,2019-04-16T00:00:00.000Z,DECLINED,FALSE,98711.53,MX,MXN,1.369168245,0.803353064,25.06368987,1,1.473016016,1.598525624,0.717211782
FKHH1zoyCJX-SafECBl1v,TRUE,GLOBALPAY,evt_1EF86ARB7qGEir-KS-hbUGN,2019-04-16T04:48:00.000Z,ACCEPTED,FALSE,99251.28,MX,MXN,1.369168245,0.803353064,25.06368987,1,1.473016016,1.598525624,0.717211782
SGIqB45TLJpujnq0B5hCt,TRUE,GLOBALPAY,evt_1EX4VGMesbXpsApHXlNJzuP,2019-04-16T09:36:00.000Z,ACCEPTED,FALSE,99600.91,MX,MXN,1.369168245,0.803353064,25.06368987,1,1.473016016,1.598525624,0.717211782
Ahp-qHphdNiDv51NDuQbg,TRUE,GLOBALPAY,evt_1EhYOHPF-6KcpFqwilAcf9X,2019-04-16T14:24:00.000Z,ACCEPTED,FALSE,99624.1,MX,MXN,1.369168245,0.803353064,25.06368987,1,1.473016016,1.598525624,0.717211782
rwvXcEs2AaoKhf_cs_koM,TRUE,GLOBALPAY,evt_1EAfef5BGmNv2PtJADIt4E4,2019-04-16T19:12:00.000Z,DECLINED,FALSE,99664.67,MX,MXN,1.369168245,0.803353064,25.06368987,1,1.473016016,1.598525624,0.717211782
qD7Hg3C5MxYoLHSZAcggM,TRUE,GLOBALPAY,evt_1Eg5lexB_XVy_hYt9z2sAJK,2019-04-16T00:00:00.000Z,ACCEPTED,FALSE,89903.08,UK,GBP,1.368981138,0.799148464,25.06042118,1,1.469820668,1.598432908,0.717936882
1JAA3i1OB-wKhLiCnhs8o,TRUE,GLOBALPAY,evt_1EKhcrYG77K-A6iwqna9MBX,2019-04-16T04:48:00.000Z,ACCEPTED,FALSE,90019.3,UK,GBP,1.368981138,0.799148464,25.06042118,1,1.469820668,1.598432908,0.717936882
7QFZdIm5iJTGDGKE8LGDI,TRUE,GLOBALPAY,evt_1EgjwbZDhRTzO63nCO6zI65,2019-04-16T09:36:00.000Z,ACCEPTED,FALSE,90417.86,UK,GBP,1.368981138,0.799148464,25.06042118,1,1.469820668,1.598432908,0.717936882
6Qfpz2giCtAxnnovRCUuW,TRUE,GLOBALPAY,evt_1EKfKaos4edlsvAvZ_L4zzZ,2019-04-16T14:24:00.000Z,ACCEPTED,FALSE,91100.14,UK,GBP,1.368981138,0.799148464,25.06042118,1,1.469820668,1.598432908,0.717936882
F9U4eoSIcSMPQrksqy_U2,TRUE,GLOBALPAY,evt_1Eyig40pSK4ccQYtkoTUAUq,2019-04-16T19:12:00.000Z,ACCEPTED,FALSE,91381.69,UK,GBP,1.368981138,0.799148464,25.06042118,1,1.469820668,1.598432908,0.717936882
pPe1Jik-yfANnCbwFmkOk,TRUE,GLOBALPAY,evt_1Er8WdyqZaILB2mbfeyhg_E,2019-04-16T00:00:00.000Z,ACCEPTED,FALSE,99522.54,FR,EUR,1.373612689,0.798357977,25.06113637,1,1.468046268,1.595721037,0.720045972
hxjn3RawucLLOjOWmlnyW,TRUE,GLOBALPAY,evt_1EV-mGvzXPzoVYo3WDDPqqX,2019-04-16T04:48:00.000Z,ACCEPTED,FALSE,99836.92,FR,EUR,1.373612689,0.798357977,25.06113637,1,1.468046268,1.595721037,0.720045972
bFA6xp-TymDXpzBDW9ipS,TRUE,GLOBALPAY,evt_1Ecf6aCZseTnnEISvODEaov,2019-04-16T09:36:00.000Z,DECLINED,FALSE,99774.34,FR,EUR,1.373612689,0.798357977,25.06113637,1,1.468046268,1.595721037,0.720045972
RnUm-pcVxPAbfdwut_8Gj,TRUE,GLOBALPAY,evt_1EssPUK1dWaz89bvlgXSDsp,2019-04-16T14:24:00.000Z,ACCEPTED,FALSE,99966.74,FR,EUR,1.373612689,0.798357977,25.06113637,1,1.468046268,1.595721037,0.720045972
fdQtvooMdVzUJOFTiqDhg,TRUE,GLOBALPAY,evt_1E6zh8fn_T14mhljC9nAltK,2019-04-16T19:12:00.000Z,ACCEPTED,FALSE,99680.19,FR,EUR,1.373612689,0.798357977,25.06113637,1,1.468046268,1.595721037,0.720045972
O2bCI5dXwuSMLvlStAOs1,TRUE,GLOBALPAY,evt_1ET08C1Wpr7XcIIxEisgtCg,2019-04-16T00:00:00.000Z,ACCEPTED,FALSE,104572.13,CA,CAD,1.373589074,0.795337156,25.06210415,1,1.472366106,1.598060382,0.721040243
h8nRguUJe4PXhuWP1qPfn,TRUE,GLOBALPAY,evt_1ELfUSyFe3GJhN1t08GbMHe,2019-04-16T04:48:00.000Z,ACCEPTED,FALSE,104958.7,CA,CAD,1.373589074,0.795337156,25.06210415,1,1.472366106,1.598060382,0.721040243
8cJV3pixB7uJWXepP1YCM,TRUE,GLOBALPAY,evt_1ELr3BoZCX6pkburUijDjBC,2019-04-16T09:36:00.000Z,ACCEPTED,FALSE,104699.23,CA,CAD,1.373589074,0.795337156,25.06210415,1,1.472366106,1.598060382,0.721040243
s1tCHCj4SEanfg1TzCEhM,TRUE,GLOBALPAY,evt_1EJuzF221ZGIJCwolU34AZU,2019-04-16T14:24:00.000Z,DECLINED,FALSE,105162.61,CA,CAD,1.373589074,0.795337156,25.06210415,1,1.472366106,1.598060382,0.721040243
tsq5UwTE3yDHJc8inDLi3,TRUE,GLOBALPAY,evt_1Es_9fzxnTHFuDu2H6AY6rM,2019-04-16T19:12:00.000Z,ACCEPTED,FALSE,105217.27,CA,CAD,1.373589074,0.795337156,25.06210415,1,1.472366106,1.598060382,0.721040243
rTg6_2Jv5DQgVviXdapnQ,TRUE,GLOBALPAY,evt_1ECJ0RaUfjL9tUMyCvmqp70,2019-04-16T00:00:00.000Z,ACCEPTED,FALSE,110168.15,AE,USD,1.378492904,0.796357622,25.0604485,1,1.467654546,1.59498837,0.723911598
zkwjuldSwsirxNgWxbRGC,TRUE,GLOBALPAY,evt_1EscAIkoRx06tmlJo9qtCww,2019-04-16T04:48:00.000Z,DECLINED,FALSE,110019.82,AE,USD,1.378492904,0.796357622,25.0604485,1,1.467654546,1.59498837,0.723911598
#NAME?,TRUE,GLOBALPAY,evt_1EJz228IYzx6aMO_xTFrYXt,2019-04-16T09:36:00.000Z,ACCEPTED,FALSE,110622.24,AE,USD,1.378492904,0.796357622,25.0604485,1,1.467654546,1.59498837,0.723911598
eJ8j2lBlSGWDxvlw_RJLn,TRUE,GLOBALPAY,evt_1Eq3qfpWvAigygI2_12rBXq,2019-04-16T14:24:00.000Z,ACCEPTED,FALSE,110832.04,AE,USD,1.378492904,0.796357622,25.0604485,1,1.467654546,1.59498837,0.723911598
93dAS3DN-RqKxN-dCBP1h,TRUE,GLOBALPAY,evt_1E7zlRg7tXuNCB7M4b4TLW1,2019-04-16T19:12:00.000Z,DECLINED,FALSE,110610.56,AE,USD,1.378492904,0.796357622,25.0604485,1,1.467654546,1.59498837,0.723911598
B0lW_fXmUDFRbKyQwRmrU,TRUE,GLOBALPAY,evt_1ETvaFgZukAqKBJ1UhoookD,2019-04-17T00:00:00.000Z,DECLINED,FALSE,96047.9,US,USD,1.3833643,0.792425126,25.05583087,1,1.466503093,1.591858096,0.725400852
6H58uoGbMAco-BDalkGjl,TRUE,GLOBALPAY,evt_1ErwdXB1iMjXwfeE7wWGH2X,2019-04-17T04:48:00.000Z,ACCEPTED,FALSE,96506.22,US,USD,1.3833643,0.792425126,25.05583087,1,1.466503093,1.591858096,0.725400852
clANBUyLPCG66V4DJTcnT,TRUE,GLOBALPAY,evt_1EMkmrXutdf7Q0kLHtQEPKc,2019-04-17T09:36:00.000Z,ACCEPTED,FALSE,96469.53,US,USD,1.3833643,0.792425126,25.05583087,1,1.466503093,1.591858096,0.725400852
CsvHGVxPKbuEHCgbeiR7M,TRUE,GLOBALPAY,evt_1EQhJEAVBCZI0Bt3l06iZLW,2019-04-17T14:24:00.000Z,DECLINED,FALSE,96860.25,US,USD,1.3833643,0.792425126,25.05583087,1,1.466503093,1.591858096,0.725400852
QSDnZZsXF8aztpprUbDIP,TRUE,GLOBALPAY,evt_1EFx4Qs8Tn2d0Ne6v64ZIeV,2019-04-17T19:12:00.000Z,ACCEPTED,FALSE,97349.53,US,USD,1.3833643,0.792425126,25.05583087,1,1.466503093,1.591858096,0.725400852
EE0ZkJwjWEHtIJIBlYoHY,TRUE,GLOBALPAY,evt_1EfLg-ITv2oVjZLu8Pu-ig9,2019-04-17T00:00:00.000Z,DECLINED,FALSE,99538.91,MX,MXN,1.378929487,0.794285844,25.05143632,1,1.467682969,1.588285449,0.728910232
cZDNvYQU8_ENomnFOFZcl,TRUE,GLOBALPAY,evt_1EP0VcZ4EFWZpSvxILxmqFJ,2019-04-17T04:48:00.000Z,DECLINED,FALSE,99483.21,MX,MXN,1.378929487,0.794285844,25.05143632,1,1.467682969,1.588285449,0.728910232
CvRJkq9DTZxD8b6LDMaxd,TRUE,GLOBALPAY,evt_1E1Aj952cnb1E8AJ1vlcmlR,2019-04-17T09:36:00.000Z,DECLINED,FALSE,100095.31,MX,MXN,1.378929487,0.794285844,25.05143632,1,1.467682969,1.588285449,0.728910232
q-02KUrYPgBRaSANqikit,TRUE,GLOBALPAY,evt_1EMRFUyi1Z5GH7na1j0nBeS,2019-04-17T14:24:00.000Z,ACCEPTED,FALSE,100056.45,MX,MXN,1.378929487,0.794285844,25.05143632,1,1.467682969,1.588285449,0.728910232
#NAME?,TRUE,GLOBALPAY,evt_1E4OXMMMs8agiB9zxFRC905,2019-04-17T19:12:00.000Z,DECLINED,FALSE,100321.85,MX,MXN,1.378929487,0.794285844,25.05143632,1,1.467682969,1.588285449,0.728910232
uyXDx6JBTZX3xcakrYB23,TRUE,GLOBALPAY,evt_1EJu6bZVF0tvkXwDpvRfbyo,2019-04-17T00:00:00.000Z,ACCEPTED,FALSE,91247.74,UK,GBP,1.379526765,0.789570642,25.04698382,1,1.469967702,1.584665128,0.730306795
vzQPXOiZmNfO0En1sx1Go,TRUE,GLOBALPAY,evt_1EM-p7YHgJkFb4DRXAQcUlF,2019-04-17T04:48:00.000Z,DECLINED,FALSE,91325.74,UK,GBP,1.379526765,0.789570642,25.04698382,1,1.469967702,1.584665128,0.730306795
MCxovc0e_0_pBV1zFN-N4,TRUE,GLOBALPAY,evt_1EfNjSjf8G5CqfDJ1cd-tpB,2019-04-17T09:36:00.000Z,DECLINED,FALSE,91198.07,UK,GBP,1.379526765,0.789570642,25.04698382,1,1.469967702,1.584665128,0.730306795
feuNBH1XMIxV-ncVeWC4i,TRUE,GLOBALPAY,evt_1EWFIpy4AD8gvpHPxjceHDM,2019-04-17T14:24:00.000Z,ACCEPTED,FALSE,91489.65,UK,GBP,1.379526765,0.789570642,25.04698382,1,1.469967702,1.584665128,0.730306795
SCUWkAiS9w9O7RVLr79Bi,TRUE,GLOBALPAY,evt_1E2uLtoZhuNUGjMmHaUQGRy,2019-04-17T19:12:00.000Z,ACCEPTED,FALSE,91774.03,UK,GBP,1.379526765,0.789570642,25.04698382,1,1.469967702,1.584665128,0.730306795
hADNHyhxGD4VoJDb0FXyR,TRUE,GLOBALPAY,evt_1EvNSoCrkyc4-16riTN8W8A,2019-04-17T00:00:00.000Z,ACCEPTED,FALSE,99887.6,FR,EUR,1.375761902,0.785534678,25.04985338,1,1.471006639,1.58367414,0.733076201
V1UsqxpYPhRxnp4LRwmxy,TRUE,GLOBALPAY,evt_1EvA2m5rcrFvjQMf7AAjCNS,2019-04-17T04:48:00.000Z,ACCEPTED,FALSE,100570.92,FR,EUR,1.375761902,0.785534678,25.04985338,1,1.471006639,1.58367414,0.733076201
pWAmOJmVMHdn1ub3spdUD,TRUE,GLOBALPAY,evt_1EjOz8ehIXgdvMP3K2RWsjz,2019-04-17T09:36:00.000Z,ACCEPTED,FALSE,101177.37,FR,EUR,1.375761902,0.785534678,25.04985338,1,1.471006639,1.58367414,0.733076201
L_vKvomyLRapZ08ArLA3I,TRUE,GLOBALPAY,evt_1EbRR7rmyJcuQKqmss18Ls7,2019-04-17T14:24:00.000Z,DECLINED,FALSE,101362.27,FR,EUR,1.375761902,0.785534678,25.04985338,1,1.471006639,1.58367414,0.733076201
MVd5WMMkPByyKXkMSWvxc,TRUE,GLOBALPAY,evt_1Ejp-IauI1IWmaOTD5eGOzP,2019-04-17T19:12:00.000Z,ACCEPTED,FALSE,101428.11,FR,EUR,1.375761902,0.785534678,25.04985338,1,1.471006639,1.58367414,0.733076201
sXZ-oabJrmr9xGp031Xgy,TRUE,GLOBALPAY,evt_1E5cr1rPsiPCWKxGHKtbv8M,2019-04-17T00:00:00.000Z,DECLINED,FALSE,105200.1,CA,CAD,1.375944018,0.781461747,25.05290381,1,1.467028288,1.584905944,0.729201882
q1vh41EEx_ShJYgWqKYhk,TRUE,GLOBALPAY,evt_1E5p9eDy1oAz1xWDMENT17s,2019-04-17T04:48:00.000Z,ACCEPTED,FALSE,105875.25,CA,CAD,1.375944018,0.781461747,25.05290381,1,1.467028288,1.584905944,0.729201882
0XANiyK_GtNWEPnhezu0y,TRUE,GLOBALPAY,evt_1EBrBeDEUFxtDRDnEzrMUz0,2019-04-17T09:36:00.000Z,ACCEPTED,FALSE,106022.21,CA,CAD,1.375944018,0.781461747,25.05290381,1,1.467028288,1.584905944,0.729201882
2jHZe-PVVcigG42YHOab1,TRUE,GLOBALPAY,evt_1EhuP9r_9-NkgL5KigoVbHN,2019-04-17T14:24:00.000Z,ACCEPTED,FALSE,106057.06,CA,CAD,1.375944018,0.781461747,25.05290381,1,1.467028288,1.584905944,0.729201882
#NAME?,TRUE,GLOBALPAY,evt_1EUbiKg4iIo3xv8atadXIg7,2019-04-17T19:12:00.000Z,DECLINED,FALSE,106234.59,CA,CAD,1.375944018,0.781461747,25.05290381,1,1.467028288,1.584905944,0.729201882
VNPsneAARfekTwuZgWwYI,TRUE,GLOBALPAY,evt_1E9P1S0YZ6g8dxjKDyfBOSp,2019-04-17T00:00:00.000Z,ACCEPTED,FALSE,110616.56,AE,USD,1.375252082,0.777413443,25.04849611,1,1.471642224,1.589825502,0.732757207
aV87HhA00bS1JX2yisFlg,TRUE,GLOBALPAY,evt_1E5JDcmJZILZaHMcIbS_aAA,2019-04-17T04:48:00.000Z,DECLINED,FALSE,110615.32,AE,USD,1.375252082,0.777413443,25.04849611,1,1.471642224,1.589825502,0.732757207
Fe_gWGmSqC_KkHNK_m3Fr,TRUE,GLOBALPAY,evt_1Eq9mga4dsWQ1HyX95bEvAq,2019-04-17T09:36:00.000Z,DECLINED,FALSE,110870.79,AE,USD,1.375252082,0.777413443,25.04849611,1,1.471642224,1.589825502,0.732757207
Cn-sWqZLgk_xj4hAxDc3W,TRUE,GLOBALPAY,evt_1EAx9ZSnJAbdjcf0SzyFu-T,2019-04-17T14:24:00.000Z,ACCEPTED,FALSE,110943.59,AE,USD,1.375252082,0.777413443,25.04849611,1,1.471642224,1.589825502,0.732757207
t84fODgQBPfCc3jTj8HaO,TRUE,GLOBALPAY,evt_1E6F4GFVijIk3PXvOqDbicV,2019-04-17T19:12:00.000Z,DECLINED,FALSE,110917.55,AE,USD,1.375252082,0.777413443,25.04849611,1,1.471642224,1.589825502,0.732757207
q19jY2O0h1v3_c96-WbDv,TRUE,GLOBALPAY,evt_1EudF44qn1UJQPROME1hN-R,2019-04-18T00:00:00.000Z,ACCEPTED,FALSE,97141.63,US,USD,1.372143156,0.774530196,25.04987475,1,1.466974566,1.593663958,0.728317581
ff56eYAaUBxjswrjZo1rA,TRUE,GLOBALPAY,evt_1E5W9At_qQPt09xHyfDRwpQ,2019-04-18T04:48:00.000Z,ACCEPTED,FALSE,97380.54,US,USD,1.372143156,0.774530196,25.04987475,1,1.466974566,1.593663958,0.728317581
dbge3eeSdBxDPNIRCGtvR,TRUE,GLOBALPAY,evt_1EUJ4uXwdhu7dos87LKtY04,2019-04-18T09:36:00.000Z,ACCEPTED,FALSE,97368.3,US,USD,1.372143156,0.774530196,25.04987475,1,1.466974566,1.593663958,0.728317581
D7AJ_MwGWYC-WXo4Urqzn,TRUE,GLOBALPAY,evt_1E5odHghfe88RzVEzZy8cnH,2019-04-18T14:24:00.000Z,ACCEPTED,FALSE,97706.83,US,USD,1.372143156,0.774530196,25.04987475,1,1.466974566,1.593663958,0.728317581
lEAHO9-xP2Cdq6XFSAB8G,TRUE,GLOBALPAY,evt_1EGMB5-fDIdxLOFwv_8g2J4,2019-04-18T19:12:00.000Z,DECLINED,FALSE,97962.04,US,USD,1.372143156,0.774530196,25.04987475,1,1.466974566,1.593663958,0.728317581
eQDGVy_OCSOMsB57EIXhE,TRUE,GLOBALPAY,evt_1ERahW7OWiwXRdGKJtfB3jd,2019-04-18T00:00:00.000Z,ACCEPTED,FALSE,100217.56,MX,MXN,1.375140621,0.773904682,25.04622705,1,1.465609667,1.593117784,0.726046526
nOkXVkiK_6S3cEdiwhfsa,TRUE,GLOBALPAY,evt_1ERuo9KUeOOiOHvs48hDXg7,2019-04-18T04:48:00.000Z,ACCEPTED,FALSE,99976.58,MX,MXN,1.375140621,0.773904682,25.04622705,1,1.465609667,1.593117784,0.726046526
WUtScrdBg8RIVbbPYqN3S,TRUE,GLOBALPAY,evt_1EpSzizfLUvSsShAUHxPV_j,2019-04-18T09:36:00.000Z,ACCEPTED,FALSE,100248.99,MX,MXN,1.375140621,0.773904682,25.04622705,1,1.465609667,1.593117784,0.726046526
stRDNtKUwreZwpoxeI6b8,TRUE,GLOBALPAY,evt_1EpXG7kyx6jsqoWWz1Cl4hf,2019-04-18T14:24:00.000Z,ACCEPTED,FALSE,100888.15,MX,MXN,1.375140621,0.773904682,25.04622705,1,1.465609667,1.593117784,0.726046526
tqjHaHcgGYPpLBoKfoebA,TRUE,GLOBALPAY,evt_1EMalK_9KuLHZFpEpbHaYrE,2019-04-18T19:12:00.000Z,ACCEPTED,FALSE,100606.66,MX,MXN,1.375140621,0.773904682,25.04622705,1,1.465609667,1.593117784,0.726046526
MdbDPR8qh4bW9-U_dOBDI,TRUE,GLOBALPAY,evt_1EYiA_n__kx38OfEkGlNIE9,2019-04-18T00:00:00.000Z,ACCEPTED,FALSE,92179.23,UK,GBP,1.379559435,0.774699433,25.04453934,1,1.466260957,1.590349943,0.724600314
XxysXsQxtJD68i5IBKsiw,TRUE,GLOBALPAY,evt_1EKDRCZnGhS0mMShP3ILJvn,2019-04-18T04:48:00.000Z,DECLINED,FALSE,92361.31,UK,GBP,1.379559435,0.774699433,25.04453934,1,1.466260957,1.590349943,0.724600314
J7egltIyjQwxndARVeOK7,TRUE,GLOBALPAY,evt_1Ep2-JHhUN0P8-uBjmkUhbK,2019-04-18T09:36:00.000Z,DECLINED,FALSE,92250.58,UK,GBP,1.379559435,0.774699433,25.04453934,1,1.466260957,1.590349943,0.724600314
z-k4rWwlMh2IDpJVd6t0-,TRUE,GLOBALPAY,evt_1EKc48wfTP7vHjU8e-rNKmr,2019-04-18T14:24:00.000Z,ACCEPTED,FALSE,92306.77,UK,GBP,1.379559435,0.774699433,25.04453934,1,1.466260957,1.590349943,0.724600314
DGQKibkNpyrzbgEZstAq1,TRUE,GLOBALPAY,evt_1EqNmykeLe7bBg8iflhAvH-,2019-04-18T19:12:00.000Z,DECLINED,FALSE,92704.07,UK,GBP,1.379559435,0.774699433,25.04453934,1,1.466260957,1.590349943,0.724600314
mTab0HKWMY8j9SH8hqjhZ,TRUE,GLOBALPAY,evt_1E0UyXbEXxmlewDMNA41vkk,2019-04-18T00:00:00.000Z,ACCEPTED,FALSE,101931.93,FR,EUR,1.384082181,0.769965867,25.04257274,1,1.467946663,1.593078715,0.721361734
kxTliKCHOstz3K-IRpZ8A,TRUE,GLOBALPAY,evt_1E899oY2hFOHLkDwOIgHfJf,2019-04-18T04:48:00.000Z,ACCEPTED,FALSE,101797.01,FR,EUR,1.384082181,0.769965867,25.04257274,1,1.467946663,1.593078715,0.721361734
9ieqshsUqThRL7PJwuUaV,TRUE,GLOBALPAY,evt_1EB3gktpx77g3zGkmXmxLPX,2019-04-18T09:36:00.000Z,DECLINED,FALSE,101725.53,FR,EUR,1.384082181,0.769965867,25.04257274,1,1.467946663,1.593078715,0.721361734
JLE3shi8PKikt8SUl1st3,TRUE,GLOBALPAY,evt_1E4g3dpDwxbI28vooWFJYA1,2019-04-18T14:24:00.000Z,ACCEPTED,TRUE,101931.63,FR,EUR,1.384082181,0.769965867,25.04257274,1,1.467946663,1.593078715,0.721361734
s8KfqINIJJw_DLdW-Qu7T,TRUE,GLOBALPAY,evt_1EE-YuRlml8_TDNzgzGLEjG,2019-04-18T19:12:00.000Z,ACCEPTED,FALSE,102616.12,FR,EUR,1.384082181,0.769965867,25.04257274,1,1.467946663,1.593078715,0.721361734
